GeneID	CON_1	GFP_1	CON_2	GFP_2	CON_3	GFP_3
CT572999.1	104	28	142	8	0	0
CT572999.2	11	4	44	24	0	0
CT572999.3	0	0	0	0	0	0
CT573034.1	0	0	0	0	0	0
CT573034.2	4	1	0	0	1	0
CT573034.3	16	1	12	0	14	0
CT573034.4	0	0	1	0	0	0
CT573364.1	13	0	31	0	0	0
CT573422.1	1	0	0	0	0	0
CT573422.2	1	0	0	0	0	0
CT868720.1	6	1	0	0	0	0
CT868720.2	4	0	11	0	0	0
CT868733.1	21	2	0	0	0	0
CT868733.2	35	16	12	30	10	0
CT943659.1	6	0	1	3	19	0
CT954220.1	35	1	1	3	0	0
CT954323.1	0	0	0	0	0	0
CT954323.2	0	0	0	0	2	0
CT954323.3	0	0	0	0	0	5
CT954323.4	4	0	0	0	1	0
CT954323.5	0	0	0	0	0	0
CT954323.6	23	9	5	1	0	5
CT955961.1	3	0	0	0	0	0
CU024886.1	12	1	8	0	0	0
CU024890.1	20	1	0	1	0	0
CU024890.2	6	1	0	0	0	0
CU024910.1	0	0	0	1	0	0
CU025215.1	9	0	0	0	0	0
CU025215.2	1	0	0	1	0	0
Caap1	345	186	373	94	1	0
Cab39	3145	455	5284	698	2786	0
Cab39l	1588	351	2613	400	644	0
Cabin1	483	459	716	312	16	2
Cables1	223	7	419	48	2	0
Cables2	660	23	1017	178	16	1
Cabp1	242	44	678	118	1190	1
Cabp2	11	6	13	5	1	0
Cabp4	4	37	1	22	8	0
Cabp5	27	1	0	0	0	0
Cabp7	17	0	2	13	7	0
Cabs1	2	2	0	0	0	0
Cabyr	33	68	74	62	0	0
Cacfd1	1669	85	3196	345	6340	7
Cachd1	272	45	738	71	7	1
Cacna1a	286	43	207	50	925	5
Cacna1b	347	168	298	89	5	0
Cacna1c	310	36	167	40	1284	0
Cacna1d	67	6	51	13	12	0
Cacna1e	269	23	140	8	56	0
Cacna1f	76	9	21	15	26	0
Cacna1g	77	19	53	0	15	0
Cacna1h	84	13	197	49	147	1
Cacna1i	67	23	11	10	8	2
Cacna1s	37	15	1	6	5	0
Cacna2d1	2090	761	1137	119	86	0
Cacna2d2	209	57	127	13	387	0
Cacna2d3	260	95	505	33	1489	1
Cacna2d4	116	58	143	341	389	47
Cacnb1	306	74	360	123	1677	1
Cacnb2	136	13	101	31	0	0
Cacnb3	2211	249	3175	15466	4304	3350
Cacnb4	339	214	355	59	628	0
Cacng1	23	2	0	2	0	0
Cacng2	101	7	49	196	223	74
Cacng3	51	0	63	17	0	8
Cacng4	22	6	17	5	0	0
Cacng5	257	6	131	13	0	0
Cacng6	7	1	22	0	0	0
Cacng7	13	0	0	7	199	0
Cacng8	12	4	15	2	0	0
Cactin	797	69	1394	546	1	0
Cacul1	918	77	974	128	1654	6
Cacybp	2764	1625	3965	1361	2458	1
Cad	416	108	859	249	23	2
Cadm1	4653	1298	9993	1202	9744	26
Cadm2	523	85	455	76	2	0
Cadm3	240	40	295	31	1143	3
Cadm4	172	49	1328	139	105	0
Cadps	2041	554	1844	1790	7067	569
Cadps2	86	7	39	16	7	0
Cage1	44	45	45	7	127	0
Calb1	743	91	228	45	115	0
Calb2	4	7	59	48	37	0
Calca	129132	55545	38467	16485	92208	2807
Calcb	7244	1464	3526	760	4862	3
Calcoco1	450	73	1379	4956	2	1091
Calcoco2	15	5	18	17	21	0
Calcr	19	31	20	4	1	0
Calcrl	229	46	256	3	0	0
Cald1	5297	738	11075	19910	8768	4203
Calhm1	0	0	0	0	0	0
Calhm2	158	5	410	19	0	5
Calhm3	7	1	0	0	0	0
Calm1	45148	20053	40206	37989	47795	4612
Calm2	17535	12380	18614	31750	49927	3283
Calm3	2998	416	3854	2319	5045	321
Calm4	0	0	0	0	3	0
Calm5	8	14	0	0	0	0
Calml3	4	0	3	233	0	0
Calml4	63	37	27	36	0	3
Caln1	110	7	28	5	4	0
Calr	11307	23001	31971	39174	35660	2757
Calr-ps	276	524	621	248	7	0
Calr3	341	84	153	45	0	0
Calr4	13	0	34	72	939	0
Calu	6468	1128	31446	4807	6934	0
Caly	126	14	59	25	0	0
Camk1	4041	539	4955	629	3259	4
Camk1d	248	50	368	49	3	16
Camk1g	502	17	536	98	0	0
Camk2a	146	4	69	11	31	0
Camk2b	419	24	283	112	70	0
Camk2d	3204	1169	7566	1415	3139	71
Camk2g	746	252	393	76	0	0
Camk2n1	265	53	219	47	322	0
Camk2n2	224	57	232	98	434	1
Camk4	368	189	156	46	2	0
Camkk1	294	44	573	40	0	0
Camkk2	334	44	741	76	772	0
Camkmt	136	44	213	39	1	0
Camkv	34	11	31	19	0	3
Caml	1509	186	1882	3333	136	720
Camp	0	0	0	0	1	0
Camsap1	564	59	1218	133	13	0
Camsap2	984	307	957	204	3	0
Camsap3	266	38	403	13	4	0
Camta1	1495	464	2729	238	3626	5
Camta2	492	43	910	66	8	2
Cand1	1805	266	4021	265	58	0
Cand2	89	3	450	20	1	0
Cant1	1079	175	2799	188	12	0
Canx	8343	1633	20792	3572	11747	327
Cap1	3534	481	5031	665	2865	0
Cap2	52	9	152	21	7	0
Capg	6420	522	18359	6076	3952	823
Capn1	269	64	368	70	780	1
Capn10	438	38	773	84	1403	0
Capn11	33	2	17	0	0	0
Capn12	31	13	30	8	12	0
Capn13	9	3	0	3	14	0
Capn15	182	16	333	32	37	1
Capn2	3155	550	8870	1348	9656	50
Capn3	14	8	0	23	10	2
Capn5	1346	189	5010	164	2959	1
Capn6	18	23	540	61	0	0
Capn7	1079	381	2494	740	12	1
Capn8	42	8	9	3	4	0
Capn9	132	9	94	4	311	0
Capns1	3525	664	4222	1045	3218	74
Capns2	2	1	0	0	0	0
Caprin1	3865	688	9445	1192	1679	158
Caprin2	403	130	655	90	1	0
Caps2	15	4	0	4	0	0
Capsl	7	0	0	1	0	0
Capza1	443	95	486	110	257	0
Capza2	7694	3421	11265	11946	6862	1913
Capza3	2	0	0	0	0	0
Capzb	8044	1311	11900	9673	8794	1808
Car1	7	0	9	0	0	0
Car10	222	55	647	86	13	0
Car11	578	83	1013	104	6	0
Car12	463	137	77	39	1	0
Car13	134	10	444	77	1	0
Car14	11	0	8	15	10	0
Car15	0	0	1	4	0	0
Car2	383	173	810	630	5	0
Car3	14	0	10	26	0	0
Car4	37	66	3	14	0	0
Car5a	20	0	0	5	150	0
Car5b	141	8	194	37	27	0
Car6	94	0	102	3	0	0
Car7	87	4	256	41	7	0
Car8	72	5	31	28	0	0
Car9	37	0	36	8	0	0
Card10	526	83	537	174	20	6
Card11	52	8	59	2	0	0
Card14	43	28	37	8	8	0
Card19	3825	371	5012	718	5167	0
Card6	76	19	36	1	0	0
Card9	16	1	34	3	0	0
Carf	728	718	814	2537	2574	9
Carhsp1	2706	349	6504	1733	4500	0
Carlr	25	21	9	0	0	0
Carm1	592	37	2096	138	366	8
Carmil1	287	76	318	35	280	1
Carmil2	278	34	354	79	867	4
Carmil3	136	6	164	9	384	0
Carmn	25	4	74	2	1894	0
Carnmt1	23	1	16	23	0	0
Carns1	144	55	417	63	2	0
Cars	1642	536	3052	1537	3556	96
Cars2	476	185	559	308	1455	7
Cartpt	447	388	1069	659	2349	102
Casc1	176	6	42	64	39	0
Casc3	986	150	1911	183	1581	0
Casc4	651	194	1066	207	34	0
Casd1	552	153	1151	126	1	0
Cask	636	132	1432	170	406	0
Caskin1	154	30	97	25	58	0
Caskin2	428	46	1042	86	2	10
Casp1	534	167	428	187	0	0
Casp12	189	75	786	195	0	0
Casp14	6	1	0	2	3	0
Casp16-ps	11	9	3	2	0	0
Casp2	439	11	1112	104	11	0
Casp3	614	373	818	410	15	0
Casp4	468	76	694	96	0	0
Casp6	378	86	665	171	11	0
Casp7	251	112	921	110	2	0
Casp8	664	143	547	75	1	1
Casp8ap2	390	265	500	226	15	0
Casp9	821	284	1634	479	2848	36
Casq1	24	14	0	12	1	0
Casq2	45	4	173	40	1	0
Casr	66	5	2	6	0	0
Cass4	20	2	2	0	1	0
Cast	1418	691	3413	704	8305	10
Casz1	375	15	276	71	36	4
Cat	3179	368	7028	995	2190	0
Catip	35	1	62	4	0	0
Catsper1	5	0	0	0	2	0
Catsper2	105	50	132	36	0	0
Catsper3	13	0	0	2	1	0
Catsper4	20	0	19	9	4	0
Catsperb	28	3	6	20	0	11
Catsperd	42	20	3	3	2	0
Catspere	32	20	5	12	0	0
Catsperg1	27	20	3	24	2	2
Catsperg2	30	7	5	19	193	0
Catsperz	27	0	58	62	1	0
Cav1	8656	1077	4195	211	3352	0
Cav2	3447	780	5369	901	4589	0
Cav3	10	0	3	0	0	0
Cbarp	380	24	164	37	67	0
Cbfa2t2	342	122	721	464	624	0
Cbfa2t2-ps1	4	0	8	0	0	0
Cbfa2t3	113	18	81	10	17	0
Cbfb	3827	1676	5715	1081	13025	3
Cbl	435	65	843	93	20	1
Cblb	416	88	302	32	16	0
Cblc	23	0	18	0	7	0
Cbll1	426	69	501	75	0	0
Cbln1	8	12	26	60	0	0
Cbln2	100	4	124	24	0	0
Cbln3	39	0	32	2	6	0
Cbln4	15	0	19	7	0	0
Cbr1	1291	263	1632	312	3541	7
Cbr2	6	1	10	0	9	0
Cbr3	445	95	554	60	0	0
Cbr4	411	157	394	85	1289	0
Cbs	30	49	65	220	7	0
Cbwd1	363	312	461	375	0	0
Cbx1	780	163	874	232	619	49
Cbx2	95	8	215	13	3	0
Cbx3	76	6	155	20	36	2
Cbx3-ps1	0	0	0	0	0	0
Cbx3-ps3	0	0	0	0	0	0
Cbx3-ps4	0	0	0	0	0	0
Cbx3-ps6	2	1	4	0	0	0
Cbx3-ps7	1	0	0	0	0	0
Cbx4	479	78	2083	945	407	2
Cbx5	1158	427	1665	508	213	170
Cbx6	1070	79	1865	152	1326	6
Cbx7	156	22	152	32	1	0
Cbx8	330	173	424	219	196	0
Cby1	708	110	1450	4523	1	987
Cby3	3	6	0	2	0	0
Cc2d1a	296	28	1054	99	426	0
Cc2d1b	330	41	887	100	43	0
Cc2d2a	169	65	280	46	0	0
Cc2d2b	42	6	7	12	4	8
Ccar1	2128	1025	3135	10209	1043	2266
Ccar2	1005	104	1710	147	1	0
Ccbe1	57	0	35	10	0	0
Ccdc102a	362	143	623	336	142	23
Ccdc103	21	21	50	23	0	6
Ccdc105	19	0	0	4	0	0
Ccdc106	33	0	58	13	0	0
Ccdc107	1030	197	1406	212	1287	0
Ccdc110	27	3	11	0	0	0
Ccdc112	196	75	154	8	538	0
Ccdc113	15	0	3	11	9	0
Ccdc114	169	110	117	274	1	0
Ccdc115	1013	201	1377	883	3	142
Ccdc116	60	2	55	36	1	0
Ccdc117	659	105	986	255	26	6
Ccdc12	415	177	505	1160	429	461
Ccdc120	55	0	112	9	6	0
Ccdc121	1	1	0	43	5	0
Ccdc122	41	3	38	22	0	0
Ccdc124	1533	201	2524	927	5133	4
Ccdc125	95	46	57	36	0	0
Ccdc126	570	175	498	79	24	0
Ccdc127	1260	379	2227	519	6	11
Ccdc129	28	0	38	0	0	0
Ccdc13	54	86	127	234	1147	0
Ccdc130	662	59	1049	256	15	0
Ccdc134	374	13	641	102	0	0
Ccdc136	333	90	563	91	3	0
Ccdc137	1652	413	2971	1416	300	0
Ccdc138	219	116	177	72	21	2
Ccdc14	105	7	172	14	4	0
Ccdc141	199	66	227	52	10	0
Ccdc142	6	3	8	0	0	0
Ccdc142os	15	0	27	0	0	0
Ccdc144b	4	0	0	4	0	0
Ccdc146	35	1	2	0	0	0
Ccdc148	69	0	45	22	4	0
Ccdc149	341	111	739	86	2	1
Ccdc15	75	12	55	34	9	0
Ccdc150	17	2	1	117	11	18
Ccdc151	31	67	103	44	8	0
Ccdc152	0	6	0	3	0	0
Ccdc153	24	5	2	6	0	0
Ccdc154	32	8	1	0	41	0
Ccdc155	28	22	55	44	0	0
Ccdc157	200	47	876	183	2	1
Ccdc158	44	7	28	21	2	0
Ccdc159	78	18	91	60	2	0
Ccdc160	125	80	45	39	0	0
Ccdc162	55	17	8	0	23	0
Ccdc163	172	111	536	376	1349	0
Ccdc166	399	16	651	1751	0	757
Ccdc167	33	2	81	1	0	0
Ccdc169	17	3	1	0	0	0
Ccdc17	34	15	108	32	0	0
Ccdc170	20	8	29	7	8	0
Ccdc171	50	2	126	19	13	0
Ccdc172	5	0	52	47	0	0
Ccdc173	90	72	47	15	0	0
Ccdc174	680	1561	896	1688	1	6
Ccdc175	45	4	0	3	0	0
Ccdc177	62	1	50	9	27	0
Ccdc178	7	0	0	0	0	0
Ccdc18	69	95	159	286	137	1
Ccdc180	31	12	1	33	4	1
Ccdc181	465	336	628	6245	1	1363
Ccdc182	9	0	0	0	0	0
Ccdc183	10	1	4	4	0	0
Ccdc184	487	73	674	49	609	0
Ccdc185	3	1	0	0	0	0
Ccdc186	633	163	679	3071	1	848
Ccdc187	72	3	3	16	5	0
Ccdc188	1	0	0	0	0	0
Ccdc189	53	35	122	64	0	0
Ccdc190	1	0	0	0	0	0
Ccdc191	215	49	274	101	0	0
Ccdc22	3	0	0	0	0	0
Ccdc24	33	2	0	0	259	0
Ccdc25	1360	614	1490	278	2308	0
Ccdc27	14	0	0	0	7	0
Ccdc28a	866	303	1011	244	2401	0
Ccdc28b	297	86	263	373	900	57
Ccdc3	15	0	173	2	0	0
Ccdc30	111	34	87	2878	0	762
Ccdc32	575	121	921	2261	26	646
Ccdc33	28	2	1	12	0	0
Ccdc34	230	114	585	104	771	0
Ccdc34os	0	0	1	0	0	0
Ccdc36	35	1	41	14	8	1
Ccdc38	32	6	1	0	9	0
Ccdc39	60	15	112	28	8	0
Ccdc40	102	19	99	35	11	0
Ccdc42	8	1	5	0	0	0
Ccdc42os	6	1	0	0	0	0
Ccdc43	953	190	1208	2621	10	687
Ccdc47	1736	568	3775	815	52	0
Ccdc50	895	129	1371	221	1570	17
Ccdc50-ps	62	16	45	29	1	0
Ccdc51	394	15	455	50	0	0
Ccdc54	12	0	0	0	0	0
Ccdc57	68	12	128	65	0	0
Ccdc58	457	142	457	180	1044	0
Ccdc59	869	245	1015	178	683	0
Ccdc6	538	89	444	132	0	3
Ccdc60	117	23	17	25	0	3
Ccdc61	310	57	883	122	14	1
Ccdc62	70	75	59	86	59	1
Ccdc63	157	101	73	153	22	1
Ccdc65	92	57	81	35	0	0
Ccdc66	353	110	467	132	0	0
Ccdc68	90	0	154	9	0	0
Ccdc69	30	5	12	43	0	0
Ccdc70	0	2	0	0	2	0
Ccdc71	663	28	955	61	0	0
Ccdc71l	405	47	936	58	35	0
Ccdc73	31	24	20	15	0	0
Ccdc74a	80	4	221	50	453	0
Ccdc77	216	387	610	532	122	0
Ccdc78	54	2	38	10	0	0
Ccdc7a	25	3	29	27	0	1
Ccdc7b	4	5	1	0	0	0
Ccdc8	37	5	130	32	1	0
Ccdc80	101	14	758	70	0	0
Ccdc81	55	79	39	54	0	0
Ccdc82	419	117	495	93	11	1
Ccdc83	35	1	3	0	6	0
Ccdc84	193	64	499	145	0	0
Ccdc85a	1116	181	1070	121	7	0
Ccdc85b	829	120	807	1041	1311	245
Ccdc85c	83	7	39	8	12	0
Ccdc86	800	132	1190	562	1325	1
Ccdc87	30	0	58	3	0	0
Ccdc88a	768	190	750	125	0	0
Ccdc88b	34	16	55	75	170	5
Ccdc88c	252	20	24	15	6	1
Ccdc89	19	0	21	2	20	0
Ccdc9	372	68	433	104	971	4
Ccdc90b	393	69	751	112	693	0
Ccdc91	936	226	1750	348	2131	1
Ccdc92	5090	678	7923	7700	553	1773
Ccdc92b	261	3	341	17	1760	0
Ccdc93	358	152	276	156	1118	0
Ccdc94	236	16	482	66	2	0
Ccdc96	39	62	71	12	17	0
Ccdc97	740	108	1674	137	16	0
Ccer1	3	1	4	11	0	0
Ccer2	4	8	1	50	178	0
Cchcr1	147	8	249	40	17	10
Ccin	13	1	0	0	0	0
Cck	31	0	0	17	0	0
Cckar	133	8	143	59	1043	0
Cckbr	6	23	60	38	0	0
Ccl1	7	0	0	4	6	1
Ccl11	34	22	2145	584	11869	0
Ccl12	13	0	21	2	0	0
Ccl17	8	0	1	11	0	0
Ccl19	0	0	0	0	0	0
Ccl19-ps1	0	0	0	0	0	0
Ccl19-ps3	0	0	0	0	0	0
Ccl2	2423	671	4608	586	3290	7
Ccl20	0	0	0	8	0	0
Ccl21a	0	0	0	0	0	0
Ccl21b	0	0	0	0	0	0
Ccl22	18	14	0	0	0	0
Ccl24	0	0	0	1	0	0
Ccl25	274	173	372	208	843	0
Ccl26	0	0	0	0	0	0
Ccl27a	63	16	68	45	981	0
Ccl27b	0	0	0	0	0	0
Ccl28	21	1	29	3	0	0
Ccl3	18	10	50	17	402	0
Ccl4	5	17	5	34	0	7
Ccl5	168	5	374	11	1	0
Ccl6	87	1	41	14	0	0
Ccl7	578	112	1097	239	3105	0
Ccl8	136	1	349	71	0	0
Ccl9	105	1	167	8	0	0
Ccm2	2272	192	3151	424	6559	0
Ccm2l	233	5	72	1	0	0
Ccna1	23	0	0	0	0	0
Ccna2	131	75	1132	147	1	0
Ccnb1	79	141	887	287	5	0
Ccnb1ip1	10	5	0	1	0	0
Ccnb2	127	8	589	86	1657	2
Ccnb2-ps	27	0	12	11	774	0
Ccnb3	5	1	0	0	9	0
Ccnc	1398	630	1804	537	6804	2
Ccnd1	1330	123	23694	5201	17095	5
Ccnd2	1296	216	8698	4555	9635	380
Ccnd3	620	109	2676	427	472	3
Ccnd3-ps	35	1	194	12	0	0
Ccndbp1	1636	868	2892	1028	7120	6
Ccne1	218	164	878	496	811	22
Ccne2	228	167	631	429	2	0
Ccnf	185	54	855	156	0	0
Ccng1	7190	2585	26908	16090	15663	2602
Ccng2	999	266	1869	388	282	1
Ccnh	1412	244	1767	337	5	0
Ccni	1616	209	2228	618	10007	180
Ccnj	223	8	84	30	5	1
Ccnjl	90	44	76	11	0	0
Ccnk	89	230	93	78	0	0
Ccnl1	1651	822	3160	1584	1759	0
Ccnl2	1566	518	4177	1029	52	4
Ccno	101	20	138	143	1339	0
Ccnt1	1295	357	1457	342	24	5
Ccnt2	1214	287	2048	302	12	10
Ccny	882	138	1505	163	1927	1
Ccnyl1	178	28	287	88	2	0
Ccp110	545	283	690	86	230	0
Ccpg1	128	16	18	52	25	19
Ccpg1os	241	103	251	20	547	0
Ccr1	19	0	4	0	0	0
Ccr10	19	0	39	0	0	0
Ccr1l1	3	0	0	0	0	0
Ccr2	14	1	1	7	0	0
Ccr3	22	2	0	4	10	0
Ccr4	31	9	5	3	8	0
Ccr5	16	31	10	23	0	0
Ccr6	21	0	0	6	2	0
Ccr7	28	6	22	9	0	0
Ccr8	38	0	1	2	1	0
Ccr9	71	3	56	22	1	2
Ccrl2	263	72	268	16	2	0
Ccs	1096	265	2181	809	2691	2
Ccsap	182	14	278	38	0	0
Ccser1	155	22	63	3	3	0
Ccser2	4870	899	4326	2029	7657	447
Cct2	4320	1432	4950	1504	628	0
Cct3	7055	3024	11626	2475	4080	64
Cct3-ps1	61	39	75	10	0	0
Cct4	5517	2060	9604	1962	486	6
Cct5	8724	2737	12358	3843	6324	546
Cct6a	8248	2791	14230	3534	4128	2
Cct6b	11	18	11	10	0	0
Cct7	10654	3039	16021	7168	9200	1014
Cct8	11149	9415	14863	7753	20041	627
Cct8l1	5	1	0	2	0	0
Ccz1	1267	371	1791	657	76	25
Cd101	29	0	0	4	0	0
Cd109	664	62	1718	113	1384	0
Cd14	106	2	73	25	1	0
Cd151	3442	565	3726	2085	854	395
Cd160	11	0	13	7	0	0
Cd163	17	3	1	0	0	0
Cd163l1	97	12	1	1	6	0
Cd164	2880	747	5747	1092	3540	33
Cd164l2	53	93	50	1415	2	392
Cd177	36	1	1	6	0	4
Cd180	125	17	23	2	1	0
Cd19	18	3	3	3	0	4
Cd1d1	215	13	121	27	0	0
Cd1d2	4	6	23	0	0	0
Cd2	9	0	0	12	0	9
Cd200	2046	374	3750	441	78	0
Cd200r1	27	0	10	7	0	0
Cd200r2	4	0	31	0	0	0
Cd200r3	25	3	20	9	10	0
Cd200r4	13	1	0	0	0	0
Cd207	21	0	23	4	1	0
Cd209a	12	2	0	4	0	0
Cd209b	10	5	0	3	0	0
Cd209c	3	1	0	0	86	0
Cd209d	15	0	0	9	0	0
Cd209e	9	1	0	0	0	0
Cd209f	40	8	17	11	0	0
Cd209g	19	2	0	8	0	0
Cd22	18	0	0	4	0	0
Cd226	4	1	0	1	0	3
Cd244	190	34	116	15	236	7
Cd247	128	74	55	1	0	0
Cd248	326	1	921	36	1	0
Cd24a	7421	5815	5409	3134	14593	142
Cd27	87	1	8	6	0	0
Cd274	227	130	407	35	32	0
Cd276	523	120	1576	92	2	0
Cd28	31	2	5	1	0	4
Cd2ap	661	119	471	643	15	344
Cd2bp2	1391	126	2197	807	3940	30
Cd300a	40	40	52	108	9	0
Cd300c	9	0	0	0	0	0
Cd300c2	12	0	0	9	11	0
Cd300e	10	11	3	9	3	0
Cd300lb	3	1	63	6	0	0
Cd300ld	43	12	57	19	17	4
Cd300ld2	5	0	0	3	0	0
Cd300ld3	5	0	0	0	4	0
Cd300ld4	0	0	0	0	0	0
Cd300ld5	0	0	0	0	0	0
Cd300lf	35	10	3	59	0	0
Cd300lg	338	18	30	12	0	0
Cd302	256	49	783	119	877	0
Cd320	770	70	967	176	0	0
Cd33	35	7	18	9	2	0
Cd34	3898	643	2116	36	2548	1
Cd36	43	2	121	308	9	181
Cd37	54	2	14	12	16	0
Cd38	553	206	344	26	1	0
Cd3d	27	9	26	1	0	0
Cd3e	63	1	51	147	0	68
Cd3eap	446	47	795	175	155	11
Cd3g	144	1	21	9	67	0
Cd4	33	0	2	0	0	0
Cd40	670	74	412	84	0	0
Cd40lg	3	0	16	0	0	0
Cd44	5832	960	9470	808	18	0
Cd46	28	38	11	4	0	0
Cd47	5639	1114	6460	757	3422	0
Cd48	10	0	41	0	0	0
Cd5	10	1	1	7	0	3
Cd52	78	0	2	4	0	0
Cd53	140	1	53	55	0	2
Cd55	3214	1018	1854	400	5065	0
Cd55b	17	5	0	1	2	0
Cd59a	1311	444	1582	306	3111	0
Cd59b	53	24	51	21	797	0
Cd5l	7	0	0	2	9	0
Cd6	25	1	12	1	13	0
Cd63	7655	1164	29041	11785	12857	3579
Cd63-ps	6207	913	19161	7189	80	41
Cd68	562	3264	566	6714	1069	8
Cd69	32	0	41	0	0	0
Cd7	11	1	0	46	117	11
Cd70	20	4	1	13	0	0
Cd72	20	0	1	7	0	0
Cd74	40	85	104	1057	0	1
Cd79a	18	48	21	145	0	0
Cd79b	1	1	22	1	0	0
Cd80	37	7	188	658	1	285
Cd81	12274	1208	38446	4961	9400	39
Cd82	1698	157	2718	442	5942	0
Cd83	377	66	494	252	1	0
Cd84	61	17	66	6	0	0
Cd86	14	2	33	5	0	0
Cd8a	3	0	0	0	4	0
Cd8b1	16	2	0	3	4	0
Cd9	12107	4195	16560	9222	5770	1889
Cd9-ps	539	203	632	361	4	0
Cd93	3754	327	814	28	536	0
Cd96	73	0	13	13	0	0
Cd99l2	1168	33	2233	211	275	1
Cda	136	4	291	164	213	60
Cdadc1	576	262	796	248	933	2
Cdan1	156	1	311	19	1606	0
Cdc123	2673	2072	3981	1851	4769	0
Cdc14a	281	179	489	101	32	0
Cdc14b	143	2	122	36	22	0
Cdc16	1956	602	3299	876	4410	0
Cdc20	281	172	1560	2388	1347	4
Cdc20b	7	3	4	0	1	0
Cdc23	1257	213	3335	630	10	0
Cdc25a	303	36	788	103	3	0
Cdc25b	165	6	228	41	5	6
Cdc25c	64	23	299	52	6	2
Cdc26	450	151	613	270	31	9
Cdc27	645	197	1068	195	10	7
Cdc34	1556	166	2887	669	3591	6
Cdc34b	123	14	164	12	5	0
Cdc37	4077	1108	5613	8489	6832	1489
Cdc37l1	507	155	962	125	282	0
Cdc40	733	263	1345	1219	15	280
Cdc42	12059	3822	20737	14235	28138	3478
Cdc42bpa	576	47	583	128	362	11
Cdc42bpb	122	36	134	45	0	1
Cdc42bpg	47	40	142	121	1	0
Cdc42ep1	945	45	5520	312	15	2
Cdc42ep2	324	12	594	81	1777	0
Cdc42ep3	857	80	433	63	0	0
Cdc42ep4	737	81	1824	268	21	20
Cdc42se1	1767	49	5787	4725	5445	1041
Cdc42se2	3216	442	6270	11022	1507	2484
Cdc45	178	157	785	334	5	0
Cdc5l	728	257	1119	282	1263	0
Cdc6	47	24	552	120	0	0
Cdc7	363	39	772	135	0	0
Cdc73	795	238	934	237	35	0
Cdca2	43	3	338	33	15	0
Cdca3	47	16	376	28	4	0
Cdca4	637	53	1163	169	12	1
Cdca5	9	0	246	64	13	6
Cdca7	136	23	261	72	0	0
Cdca7l	53	16	289	40	1	0
Cdca8	239	77	567	96	0	0
Cdcp1	35	1	23	8	1	4
Cdcp2	14	0	2	3	24	0
Cdh1	278	39	646	90	1908	8
Cdh10	78	1	202	9	0	0
Cdh11	400	18	2140	158	199	0
Cdh12	67	8	4	18	13	0
Cdh13	1146	39	487	636	8	303
Cdh15	276	21	3229	232	24	3
Cdh16	36	2	0	21	6	0
Cdh17	54	19	29	24	0	0
Cdh18	37	30	12	0	2	0
Cdh19	381	27	5645	1152	0	0
Cdh2	548	72	1229	162	107	0
Cdh20	14	0	83	11	21	0
Cdh22	23	7	31	48	9	3
Cdh23	136	13	24	47	26	0
Cdh24	25	18	24	4	0	0
Cdh26	24	3	1	2	10	0
Cdh3	39	26	11	33	7	7
Cdh4	127	17	726	81	324	29
Cdh5	1622	141	572	7	11	0
Cdh6	29	3	517	46	0	0
Cdh7	15	2	1	3	15	0
Cdh8	193	120	66	25	16	0
Cdh9	121	36	201	22	0	0
Cdhr1	93	91	139	53	0	1
Cdhr2	45	5	8	7	6	0
Cdhr3	24	5	0	22	0	0
Cdhr4	10	3	6	0	0	0
Cdhr5	10	2	10	26	0	0
Cdip1	2570	413	4514	431	2814	0
Cdipt	4847	495	6693	535	1846	0
Cdk1	108	68	1354	183	67	8
Cdk10	468	73	746	173	1174	4
Cdk11b	1593	1147	2194	7957	2774	1677
Cdk12	447	449	436	335	511	0
Cdk13	388	53	553	63	3456	3
Cdk14	1349	448	1860	356	52	57
Cdk15	130	2	461	4859	47	1187
Cdk16	2991	439	6857	657	8600	1
Cdk17	1002	141	2434	179	3	1
Cdk18	222	11	153	118	2	0
Cdk19	382	57	703	103	15	3
Cdk19os	5	0	0	6	0	0
Cdk2	278	15	200	27	39	0
Cdk20	795	164	910	155	1634	8
Cdk2ap1	144	12	582	95	1431	0
Cdk2ap2	2261	5042	4989	8480	4189	733
Cdk3-ps	27	3	61	57	3	0
Cdk4	2993	460	7445	1167	1970	13
Cdk5	2966	553	3686	489	2477	11
Cdk5r1	148	24	94	17	9	0
Cdk5r2	70	7	81	11	132	0
Cdk5rap1	391	50	422	85	387	0
Cdk5rap2	187	44	853	965	13	452
Cdk5rap3	757	80	1915	429	17	0
Cdk6	393	32	675	122	827	6
Cdk7	1252	455	1767	9480	41	2361
Cdk8	271	33	324	89	48	6
Cdk9	1332	573	2635	890	3444	17
Cdkal1	405	213	1072	188	23	0
Cdkl1	26	8	53	5	0	0
Cdkl2	470	143	602	142	9	0
Cdkl3	215	93	140	191	2	0
Cdkl4	31	1	3	6	0	0
Cdkl5	245	62	156	26	9	0
Cdkn1a	23551	2869	42569	11971	20268	28
Cdkn1b	253	38	162	112	9	110
Cdkn1c	302	1350	1329	7866	1851	26
Cdkn2a	2	1	0	1	1	0
Cdkn2aip	593	161	926	185	2182	9
Cdkn2aipnl	2414	273	3240	8123	4	1858
Cdkn2b	121	25	954	134	0	0
Cdkn2c	108	45	559	89	24	2
Cdkn2d	2789	398	2305	556	997	4
Cdkn3	38	7	143	20	0	0
Cdnf	102	1	95	46	0	1
Cdo1	91	607	246	561	1456	0
Cdon	122	2	35	5	0	0
